evaluation_id,category,score,model_version,date
3957,code,68.34,gpt-4,2026-03-30
3958,code,69.39,gpt-4,2026-03-30
3959,code,88.45,gpt-4,2026-03-30
3960,code,41.18,gpt-4,2026-03-30
3961,code,72.23,gpt-4,2026-03-30
3962,code,21.27,gpt-4,2026-03-30
3963,code,60.43,claude-3-opus,2026-03-30
3964,instruction_following,65.95,claude-3-opus,2026-03-30
3965,instruction_following,62.13,gpt-3.5-turbo,2026-03-30
3966,instruction_following,100.0,claude-3-opus,2026-03-30
3967,instruction_following,61.01,gpt-3.5-turbo,2026-03-30
3968,instruction_following,48.92,claude-3-opus,2026-03-30
3969,instruction_following,97.21,claude-3-opus,2026-03-30
3970,instruction_following,84.75,claude-3-opus,2026-03-30
3971,instruction_following,59.72,gpt-3.5-turbo,2026-03-30
3972,instruction_following,74.64,claude-3-opus,2026-03-30
3973,instruction_following,49.98,claude-3-opus,2026-03-30
3974,instruction_following,65.88,claude-3-opus,2026-03-30
3975,tool_calling,40.66,claude-3-opus,2026-03-30
3976,tool_calling,23.05,gpt-4-turbo,2026-03-30
3977,tool_calling,24.8,gpt-4,2026-03-30
3978,tool_calling,67.1,gpt-4,2026-03-30
3979,tool_calling,85.32,gpt-4-turbo,2026-03-30
3980,tool_calling,52.93,gpt-3.5-turbo,2026-03-30
3981,tool_calling,76.58,gpt-4-turbo,2026-03-30
3982,reasoning,12.76,gpt-4,2026-03-31
3983,reasoning,39.91,gpt-4,2026-03-31
3984,reasoning,70.77,gpt-4,2026-03-31
3985,reasoning,38.11,gpt-4,2026-03-31
3986,reasoning,23.83,gpt-4-turbo,2026-03-31
3987,reasoning,60.3,gpt-4-turbo,2026-03-31
3988,reasoning,29.47,gpt-4,2026-03-31
3989,reasoning,64.19,gpt-3.5-turbo,2026-03-31
3990,reasoning,55.05,gpt-3.5-turbo,2026-03-31
3991,reasoning,47.39,gpt-4-turbo,2026-03-31
3992,reasoning,78.19,gpt-4-turbo,2026-03-31
3993,reasoning,26.77,gpt-4,2026-03-31
3994,knowledge,48.84,gpt-3.5-turbo,2026-03-31
3995,knowledge,76.14,gpt-3.5-turbo,2026-03-31
3996,knowledge,77.36,claude-3-opus,2026-03-31
3997,knowledge,87.61,gpt-4-turbo,2026-03-31
3998,knowledge,56.09,gpt-4-turbo,2026-03-31
3999,knowledge,42.12,gpt-4-turbo,2026-03-31
4000,knowledge,50.95,gpt-4,2026-03-31
4001,knowledge,81.85,claude-3-opus,2026-03-31
4002,knowledge,59.69,gpt-4-turbo,2026-03-31
4003,knowledge,41.01,gpt-4,2026-03-31
4004,knowledge,54.31,gpt-3.5-turbo,2026-03-31
4005,knowledge,56.06,gpt-3.5-turbo,2026-03-31
4006,code,38.9,gpt-4,2026-03-31
4007,code,70.46,gpt-4,2026-03-31
4008,code,48.0,gpt-4,2026-03-31
4009,code,23.12,gpt-4,2026-03-31
4010,code,40.27,claude-3-opus,2026-03-31
4011,code,57.42,gpt-3.5-turbo,2026-03-31
4012,code,56.6,gpt-4-turbo,2026-03-31
4013,code,9.38,claude-3-opus,2026-03-31
4014,code,50.27,gpt-3.5-turbo,2026-03-31
4015,code,44.37,gpt-4-turbo,2026-03-31
4016,code,9.4,gpt-3.5-turbo,2026-03-31
4017,code,40.17,gpt-4-turbo,2026-03-31
4018,code,55.41,gpt-3.5-turbo,2026-03-31
4019,code,22.77,gpt-4-turbo,2026-03-31
4020,code,69.6,gpt-4-turbo,2026-03-31
4021,instruction_following,70.91,claude-3-opus,2026-03-31
4022,instruction_following,49.71,gpt-4,2026-03-31
4023,instruction_following,85.36,gpt-4,2026-03-31
4024,instruction_following,78.96,gpt-3.5-turbo,2026-03-31
4025,instruction_following,48.2,claude-3-opus,2026-03-31
4026,instruction_following,47.84,claude-3-opus,2026-03-31
4027,instruction_following,84.17,gpt-3.5-turbo,2026-03-31
4028,instruction_following,54.82,gpt-4,2026-03-31
4029,tool_calling,35.69,gpt-4,2026-03-31
4030,tool_calling,62.45,gpt-4,2026-03-31
4031,tool_calling,90.7,claude-3-opus,2026-03-31
4032,tool_calling,53.62,claude-3-opus,2026-03-31
4033,tool_calling,11.28,gpt-4-turbo,2026-03-31
4034,tool_calling,44.64,gpt-3.5-turbo,2026-03-31
4035,tool_calling,47.05,gpt-3.5-turbo,2026-03-31
4036,reasoning,60.85,claude-3-opus,2026-04-01
4037,reasoning,32.52,claude-3-opus,2026-04-01
4038,reasoning,23.15,claude-3-opus,2026-04-01
4039,reasoning,43.66,gpt-4,2026-04-01
4040,reasoning,39.68,gpt-3.5-turbo,2026-04-01
4041,reasoning,28.49,gpt-3.5-turbo,2026-04-01
4042,reasoning,70.57,gpt-3.5-turbo,2026-04-01
4043,reasoning,20.74,gpt-3.5-turbo,2026-04-01
4044,reasoning,6.12,claude-3-opus,2026-04-01
4045,knowledge,92.77,gpt-4,2026-04-01
4046,knowledge,74.49,gpt-4-turbo,2026-04-01
4047,knowledge,45.55,gpt-4-turbo,2026-04-01
4048,knowledge,100.0,claude-3-opus,2026-04-01
4049,knowledge,89.01,gpt-4-turbo,2026-04-01
4050,knowledge,59.71,gpt-3.5-turbo,2026-04-01
4051,knowledge,83.08,gpt-4-turbo,2026-04-01
4052,knowledge,88.25,claude-3-opus,2026-04-01
4053,knowledge,51.57,gpt-3.5-turbo,2026-04-01
4054,knowledge,74.54,gpt-4,2026-04-01
4055,knowledge,89.63,gpt-4-turbo,2026-04-01
4056,knowledge,37.51,gpt-4-turbo,2026-04-01
4057,knowledge,60.25,claude-3-opus,2026-04-01
4058,knowledge,58.07,gpt-4-turbo,2026-04-01
4059,knowledge,63.28,gpt-3.5-turbo,2026-04-01
4060,code,48.09,gpt-4-turbo,2026-04-01
4061,code,38.78,claude-3-opus,2026-04-01
4062,code,29.64,gpt-4-turbo,2026-04-01
4063,code,61.24,gpt-3.5-turbo,2026-04-01
4064,code,50.49,gpt-4,2026-04-01
4065,code,87.25,gpt-3.5-turbo,2026-04-01
4066,code,62.48,gpt-4-turbo,2026-04-01
4067,code,74.39,gpt-3.5-turbo,2026-04-01
4068,code,42.77,claude-3-opus,2026-04-01
4069,code,38.12,gpt-3.5-turbo,2026-04-01
4070,code,43.94,claude-3-opus,2026-04-01
4071,code,28.57,claude-3-opus,2026-04-01
4072,code,47.4,gpt-4,2026-04-01
4073,instruction_following,89.21,claude-3-opus,2026-04-01
4074,instruction_following,77.05,gpt-3.5-turbo,2026-04-01
4075,instruction_following,84.44,gpt-3.5-turbo,2026-04-01
4076,instruction_following,75.07,claude-3-opus,2026-04-01
4077,instruction_following,55.04,gpt-4-turbo,2026-04-01
4078,instruction_following,59.86,gpt-3.5-turbo,2026-04-01
4079,instruction_following,84.88,gpt-3.5-turbo,2026-04-01
4080,instruction_following,86.12,gpt-4-turbo,2026-04-01
4081,instruction_following,63.84,gpt-4,2026-04-01
4082,instruction_following,89.84,gpt-4-turbo,2026-04-01
4083,tool_calling,90.58,gpt-4-turbo,2026-04-01
4084,tool_calling,36.59,claude-3-opus,2026-04-01
4085,tool_calling,39.49,claude-3-opus,2026-04-01
4086,tool_calling,53.07,gpt-4,2026-04-01
4087,tool_calling,62.12,gpt-4-turbo,2026-04-01
4088,reasoning,20.04,gpt-4,2026-04-02
4089,reasoning,37.8,gpt-4-turbo,2026-04-02
4090,reasoning,41.24,gpt-4-turbo,2026-04-02
4091,reasoning,34.39,gpt-3.5-turbo,2026-04-02
4092,reasoning,17.22,gpt-4,2026-04-02
4093,reasoning,28.59,gpt-4-turbo,2026-04-02
4094,knowledge,72.03,claude-3-opus,2026-04-02
4095,knowledge,58.91,gpt-4-turbo,2026-04-02
4096,knowledge,96.68,claude-3-opus,2026-04-02
4097,knowledge,98.34,gpt-4,2026-04-02
4098,knowledge,93.41,gpt-4,2026-04-02
4099,knowledge,82.96,gpt-3.5-turbo,2026-04-02
4100,knowledge,92.23,gpt-3.5-turbo,2026-04-02
4101,knowledge,74.88,gpt-3.5-turbo,2026-04-02
4102,code,78.29,gpt-4,2026-04-02
4103,code,59.3,gpt-4,2026-04-02
4104,code,57.25,gpt-3.5-turbo,2026-04-02
4105,code,51.21,gpt-4-turbo,2026-04-02
4106,code,45.59,claude-3-opus,2026-04-02
4107,code,60.15,gpt-4-turbo,2026-04-02
4108,code,10.56,claude-3-opus,2026-04-02
4109,code,69.26,gpt-3.5-turbo,2026-04-02
4110,code,38.31,gpt-4,2026-04-02
4111,code,74.4,claude-3-opus,2026-04-02
4112,code,18.45,gpt-4-turbo,2026-04-02
4113,code,64.09,gpt-4-turbo,2026-04-02
4114,code,27.8,gpt-3.5-turbo,2026-04-02
4115,instruction_following,67.63,gpt-4,2026-04-02
4116,instruction_following,100.0,gpt-4-turbo,2026-04-02
4117,instruction_following,68.41,gpt-3.5-turbo,2026-04-02
4118,instruction_following,54.13,gpt-4,2026-04-02
4119,instruction_following,70.17,gpt-3.5-turbo,2026-04-02
4120,instruction_following,80.66,gpt-4,2026-04-02
4121,instruction_following,75.94,gpt-4,2026-04-02
4122,instruction_following,44.83,claude-3-opus,2026-04-02
4123,instruction_following,68.03,gpt-4,2026-04-02
4124,instruction_following,80.99,gpt-4-turbo,2026-04-02
4125,instruction_following,38.7,gpt-3.5-turbo,2026-04-02
4126,instruction_following,62.48,claude-3-opus,2026-04-02
4127,instruction_following,52.5,gpt-4,2026-04-02
4128,instruction_following,68.94,gpt-4-turbo,2026-04-02
4129,instruction_following,38.06,gpt-4,2026-04-02
4130,tool_calling,41.52,claude-3-opus,2026-04-02
4131,tool_calling,64.16,claude-3-opus,2026-04-02
4132,tool_calling,60.87,claude-3-opus,2026-04-02
4133,tool_calling,22.39,gpt-4-turbo,2026-04-02
4134,tool_calling,40.45,gpt-4-turbo,2026-04-02
4135,tool_calling,36.04,gpt-4-turbo,2026-04-02
4136,tool_calling,25.1,gpt-4,2026-04-02
4137,tool_calling,42.02,gpt-4,2026-04-02
4138,tool_calling,71.91,claude-3-opus,2026-04-02
4139,tool_calling,82.2,gpt-4-turbo,2026-04-02
4140,tool_calling,49.83,gpt-4,2026-04-02
4141,reasoning,13.57,gpt-3.5-turbo,2026-04-03
4142,reasoning,41.48,gpt-4-turbo,2026-04-03
4143,reasoning,74.42,gpt-4-turbo,2026-04-03
4144,reasoning,41.29,gpt-4-turbo,2026-04-03
4145,reasoning,27.51,gpt-3.5-turbo,2026-04-03
4146,reasoning,34.02,gpt-3.5-turbo,2026-04-03
4147,reasoning,41.46,claude-3-opus,2026-04-03
4148,reasoning,14.91,claude-3-opus,2026-04-03
4149,reasoning,31.7,claude-3-opus,2026-04-03
4150,reasoning,54.65,claude-3-opus,2026-04-03
4151,reasoning,62.23,claude-3-opus,2026-04-03
4152,reasoning,45.99,claude-3-opus,2026-04-03
4153,knowledge,70.32,gpt-4,2026-04-03
4154,knowledge,66.3,claude-3-opus,2026-04-03
4155,knowledge,72.63,gpt-3.5-turbo,2026-04-03
4156,knowledge,53.19,gpt-4,2026-04-03
4157,knowledge,81.5,gpt-4,2026-04-03
4158,knowledge,45.36,gpt-4-turbo,2026-04-03
4159,knowledge,78.66,gpt-4-turbo,2026-04-03
4160,knowledge,44.12,gpt-4-turbo,2026-04-03
4161,code,41.12,gpt-3.5-turbo,2026-04-03
4162,code,10.11,gpt-3.5-turbo,2026-04-03
4163,code,42.11,gpt-4,2026-04-03
4164,code,69.81,gpt-4-turbo,2026-04-03
4165,code,45.73,gpt-4-turbo,2026-04-03
4166,code,83.94,gpt-4-turbo,2026-04-03
4167,code,8.94,gpt-4,2026-04-03
4168,instruction_following,34.47,gpt-4,2026-04-03
4169,instruction_following,70.91,gpt-3.5-turbo,2026-04-03
4170,instruction_following,99.73,gpt-3.5-turbo,2026-04-03
4171,instruction_following,81.99,gpt-4,2026-04-03
4172,instruction_following,87.39,gpt-3.5-turbo,2026-04-03
4173,instruction_following,75.63,gpt-4,2026-04-03
4174,instruction_following,60.83,gpt-3.5-turbo,2026-04-03
4175,instruction_following,28.64,gpt-4,2026-04-03
4176,tool_calling,58.39,gpt-4-turbo,2026-04-03
4177,tool_calling,77.07,gpt-3.5-turbo,2026-04-03
4178,tool_calling,28.05,gpt-3.5-turbo,2026-04-03
4179,tool_calling,31.06,gpt-4-turbo,2026-04-03
4180,tool_calling,51.06,gpt-3.5-turbo,2026-04-03
4181,tool_calling,34.97,gpt-4-turbo,2026-04-03
4182,tool_calling,53.27,gpt-3.5-turbo,2026-04-03
4183,tool_calling,52.09,gpt-4-turbo,2026-04-03
4184,tool_calling,36.54,gpt-4-turbo,2026-04-03
4185,tool_calling,48.67,gpt-3.5-turbo,2026-04-03
4186,reasoning,46.36,claude-3-opus,2026-04-04
4187,reasoning,44.81,claude-3-opus,2026-04-04
4188,reasoning,22.41,gpt-4,2026-04-04
4189,reasoning,78.57,claude-3-opus,2026-04-04
4190,reasoning,82.6,gpt-4-turbo,2026-04-04
4191,reasoning,47.05,gpt-4,2026-04-04
4192,reasoning,38.95,gpt-4,2026-04-04
4193,reasoning,10.62,claude-3-opus,2026-04-04
4194,reasoning,32.18,claude-3-opus,2026-04-04
4195,knowledge,78.46,claude-3-opus,2026-04-04
4196,knowledge,72.51,gpt-4-turbo,2026-04-04
4197,knowledge,73.15,gpt-3.5-turbo,2026-04-04
4198,knowledge,81.13,gpt-4-turbo,2026-04-04
4199,knowledge,58.94,gpt-3.5-turbo,2026-04-04
4200,code,64.99,claude-3-opus,2026-04-04
4201,code,47.88,gpt-3.5-turbo,2026-04-04
4202,code,44.41,gpt-4,2026-04-04
4203,code,84.68,gpt-3.5-turbo,2026-04-04
4204,code,64.36,gpt-4-turbo,2026-04-04
4205,code,66.8,claude-3-opus,2026-04-04
4206,instruction_following,52.95,claude-3-opus,2026-04-04
4207,instruction_following,64.43,gpt-4-turbo,2026-04-04
4208,instruction_following,53.75,gpt-4,2026-04-04
4209,instruction_following,50.58,gpt-3.5-turbo,2026-04-04
4210,instruction_following,95.99,claude-3-opus,2026-04-04
4211,instruction_following,61.47,claude-3-opus,2026-04-04
4212,instruction_following,76.01,gpt-4-turbo,2026-04-04
4213,instruction_following,92.45,gpt-4,2026-04-04
4214,instruction_following,33.17,gpt-4,2026-04-04
4215,tool_calling,47.0,gpt-4-turbo,2026-04-04
4216,tool_calling,54.35,gpt-3.5-turbo,2026-04-04
4217,tool_calling,61.27,gpt-3.5-turbo,2026-04-04
4218,tool_calling,49.18,gpt-4-turbo,2026-04-04
4219,tool_calling,22.94,gpt-4-turbo,2026-04-04
4220,tool_calling,59.02,claude-3-opus,2026-04-04
4221,tool_calling,46.13,claude-3-opus,2026-04-04
4222,tool_calling,34.93,claude-3-opus,2026-04-04
4223,tool_calling,31.07,gpt-3.5-turbo,2026-04-04
4224,tool_calling,62.8,gpt-4,2026-04-04
4225,reasoning,23.75,gpt-4,2026-04-05
4226,reasoning,35.75,gpt-4,2026-04-05
4227,reasoning,35.51,gpt-4-turbo,2026-04-05
4228,reasoning,22.95,gpt-4,2026-04-05
4229,reasoning,78.44,claude-3-opus,2026-04-05
4230,reasoning,34.14,gpt-3.5-turbo,2026-04-05
4231,reasoning,13.49,gpt-3.5-turbo,2026-04-05
4232,reasoning,43.21,gpt-4,2026-04-05
4233,reasoning,90.49,gpt-4,2026-04-05
4234,knowledge,56.55,gpt-4-turbo,2026-04-05
4235,knowledge,73.56,gpt-4-turbo,2026-04-05
4236,knowledge,71.14,claude-3-opus,2026-04-05
4237,knowledge,43.07,gpt-4,2026-04-05
4238,knowledge,70.14,gpt-4,2026-04-05
4239,knowledge,80.04,gpt-3.5-turbo,2026-04-05
4240,knowledge,73.99,gpt-3.5-turbo,2026-04-05
4241,knowledge,34.9,gpt-4-turbo,2026-04-05
4242,knowledge,81.21,gpt-4,2026-04-05
4243,knowledge,82.6,gpt-3.5-turbo,2026-04-05
4244,knowledge,29.66,gpt-4-turbo,2026-04-05
4245,knowledge,80.86,gpt-3.5-turbo,2026-04-05
4246,knowledge,80.0,gpt-3.5-turbo,2026-04-05
4247,code,32.18,claude-3-opus,2026-04-05
4248,code,48.16,gpt-4-turbo,2026-04-05
4249,code,41.56,claude-3-opus,2026-04-05
4250,code,20.3,gpt-4-turbo,2026-04-05
4251,code,92.77,claude-3-opus,2026-04-05
4252,code,68.02,gpt-4-turbo,2026-04-05
4253,code,75.65,claude-3-opus,2026-04-05
4254,code,54.52,gpt-4,2026-04-05
4255,code,27.48,claude-3-opus,2026-04-05
4256,code,6.65,gpt-3.5-turbo,2026-04-05
4257,code,64.19,gpt-4-turbo,2026-04-05
4258,code,37.45,gpt-4,2026-04-05
4259,code,49.91,gpt-4-turbo,2026-04-05
4260,instruction_following,69.82,gpt-4-turbo,2026-04-05
4261,instruction_following,77.56,gpt-4,2026-04-05
4262,instruction_following,44.79,gpt-4,2026-04-05
4263,instruction_following,84.36,gpt-4-turbo,2026-04-05
4264,instruction_following,77.68,gpt-4-turbo,2026-04-05
4265,instruction_following,100.0,claude-3-opus,2026-04-05
4266,instruction_following,47.12,gpt-3.5-turbo,2026-04-05
4267,instruction_following,86.02,claude-3-opus,2026-04-05
4268,instruction_following,85.58,claude-3-opus,2026-04-05
4269,instruction_following,62.09,gpt-3.5-turbo,2026-04-05
4270,instruction_following,67.33,gpt-4,2026-04-05
4271,instruction_following,28.02,claude-3-opus,2026-04-05
4272,instruction_following,61.53,gpt-3.5-turbo,2026-04-05
4273,tool_calling,67.52,gpt-3.5-turbo,2026-04-05
4274,tool_calling,46.69,gpt-4,2026-04-05
4275,tool_calling,55.15,claude-3-opus,2026-04-05
4276,tool_calling,20.24,gpt-4,2026-04-05
4277,tool_calling,18.48,gpt-4-turbo,2026-04-05
4278,tool_calling,38.64,gpt-4-turbo,2026-04-05
4279,tool_calling,38.83,claude-3-opus,2026-04-05
4280,tool_calling,48.15,gpt-3.5-turbo,2026-04-05
4281,tool_calling,43.09,gpt-4,2026-04-05
4282,reasoning,39.44,gpt-4,2026-04-06
4283,reasoning,79.85,gpt-4,2026-04-06
4284,reasoning,68.81,gpt-4-turbo,2026-04-06
4285,reasoning,18.67,gpt-4,2026-04-06
4286,reasoning,44.91,gpt-4-turbo,2026-04-06
4287,reasoning,0.0,gpt-4,2026-04-06
4288,reasoning,37.68,gpt-4-turbo,2026-04-06
4289,reasoning,51.28,gpt-4,2026-04-06
4290,reasoning,47.96,claude-3-opus,2026-04-06
4291,reasoning,50.13,gpt-4,2026-04-06
4292,reasoning,24.32,claude-3-opus,2026-04-06
4293,knowledge,55.59,claude-3-opus,2026-04-06
4294,knowledge,48.05,gpt-4-turbo,2026-04-06
4295,knowledge,92.75,gpt-4,2026-04-06
4296,knowledge,66.83,claude-3-opus,2026-04-06
4297,knowledge,92.02,gpt-3.5-turbo,2026-04-06
4298,knowledge,73.18,gpt-3.5-turbo,2026-04-06
4299,knowledge,88.73,claude-3-opus,2026-04-06
4300,knowledge,72.94,gpt-4,2026-04-06
4301,knowledge,70.61,claude-3-opus,2026-04-06
4302,knowledge,29.97,gpt-4-turbo,2026-04-06
4303,knowledge,77.51,claude-3-opus,2026-04-06
4304,knowledge,84.0,gpt-4-turbo,2026-04-06
4305,knowledge,79.14,gpt-4,2026-04-06
4306,code,73.69,gpt-4-turbo,2026-04-06
4307,code,84.53,claude-3-opus,2026-04-06
4308,code,28.61,gpt-4,2026-04-06
4309,code,77.9,claude-3-opus,2026-04-06
4310,code,62.84,gpt-4,2026-04-06
4311,code,56.45,gpt-4,2026-04-06
4312,code,52.81,gpt-3.5-turbo,2026-04-06
4313,code,48.04,claude-3-opus,2026-04-06
4314,code,63.04,gpt-4-turbo,2026-04-06
4315,code,31.74,gpt-3.5-turbo,2026-04-06
4316,code,32.26,gpt-4-turbo,2026-04-06
4317,code,22.61,gpt-4,2026-04-06
4318,code,23.91,gpt-4-turbo,2026-04-06
4319,instruction_following,45.55,gpt-4-turbo,2026-04-06
4320,instruction_following,59.0,gpt-3.5-turbo,2026-04-06
4321,instruction_following,57.12,gpt-4-turbo,2026-04-06
4322,instruction_following,90.3,gpt-4-turbo,2026-04-06
4323,instruction_following,88.48,gpt-4,2026-04-06
4324,tool_calling,46.58,gpt-4,2026-04-06
4325,tool_calling,66.37,gpt-4,2026-04-06
4326,tool_calling,47.8,gpt-3.5-turbo,2026-04-06
4327,tool_calling,73.59,gpt-4-turbo,2026-04-06
4328,tool_calling,35.7,gpt-4,2026-04-06
4329,tool_calling,57.23,gpt-4-turbo,2026-04-06
4330,tool_calling,29.76,gpt-4-turbo,2026-04-06
4331,tool_calling,55.96,gpt-4,2026-04-06
4332,tool_calling,79.56,claude-3-opus,2026-04-06
4333,tool_calling,59.78,gpt-3.5-turbo,2026-04-06
4334,tool_calling,57.27,gpt-4,2026-04-06
4335,reasoning,26.94,gpt-4-turbo,2026-04-07
4336,reasoning,8.4,gpt-4-turbo,2026-04-07
4337,reasoning,36.97,gpt-4-turbo,2026-04-07
4338,reasoning,55.11,claude-3-opus,2026-04-07
4339,reasoning,26.84,gpt-4,2026-04-07
4340,reasoning,1.13,gpt-4,2026-04-07
4341,reasoning,18.29,claude-3-opus,2026-04-07
4342,reasoning,41.31,gpt-4,2026-04-07
4343,reasoning,40.9,gpt-4,2026-04-07
4344,reasoning,59.53,gpt-4-turbo,2026-04-07
4345,knowledge,94.4,gpt-4-turbo,2026-04-07
4346,knowledge,57.57,gpt-4,2026-04-07
4347,knowledge,55.72,gpt-4-turbo,2026-04-07
4348,knowledge,53.16,gpt-3.5-turbo,2026-04-07
4349,knowledge,90.72,gpt-4,2026-04-07
4350,knowledge,61.45,gpt-4,2026-04-07
4351,knowledge,32.65,gpt-4,2026-04-07
4352,code,61.78,gpt-3.5-turbo,2026-04-07
4353,code,23.38,gpt-4-turbo,2026-04-07
4354,code,39.04,claude-3-opus,2026-04-07
4355,code,65.4,gpt-3.5-turbo,2026-04-07
4356,code,77.0,gpt-4-turbo,2026-04-07
4357,code,76.46,claude-3-opus,2026-04-07
4358,code,64.36,claude-3-opus,2026-04-07
4359,code,63.02,claude-3-opus,2026-04-07
4360,code,49.95,gpt-3.5-turbo,2026-04-07
4361,code,38.78,gpt-4,2026-04-07
4362,code,78.66,claude-3-opus,2026-04-07
4363,code,32.82,gpt-3.5-turbo,2026-04-07
4364,instruction_following,42.68,gpt-3.5-turbo,2026-04-07
4365,instruction_following,97.69,gpt-4,2026-04-07
4366,instruction_following,57.67,gpt-4,2026-04-07
4367,instruction_following,69.95,gpt-3.5-turbo,2026-04-07
4368,instruction_following,71.08,gpt-3.5-turbo,2026-04-07
4369,instruction_following,78.18,gpt-4-turbo,2026-04-07
4370,instruction_following,49.02,gpt-3.5-turbo,2026-04-07
4371,instruction_following,71.95,gpt-3.5-turbo,2026-04-07
4372,instruction_following,78.78,claude-3-opus,2026-04-07
4373,tool_calling,65.74,gpt-3.5-turbo,2026-04-07
4374,tool_calling,30.92,gpt-3.5-turbo,2026-04-07
4375,tool_calling,60.43,gpt-4,2026-04-07
4376,tool_calling,67.53,gpt-3.5-turbo,2026-04-07
4377,tool_calling,10.62,claude-3-opus,2026-04-07
4378,tool_calling,43.36,gpt-4-turbo,2026-04-07
4379,tool_calling,60.59,gpt-4-turbo,2026-04-07
4380,tool_calling,12.23,gpt-4,2026-04-07
4381,tool_calling,30.14,gpt-3.5-turbo,2026-04-07
4382,tool_calling,38.71,gpt-4-turbo,2026-04-07
4383,tool_calling,11.02,gpt-4-turbo,2026-04-07
4384,tool_calling,29.57,gpt-3.5-turbo,2026-04-07
4385,tool_calling,47.08,gpt-4-turbo,2026-04-07
4386,reasoning,30.75,gpt-4,2026-04-08
4387,reasoning,15.55,gpt-4,2026-04-08
4388,reasoning,30.7,claude-3-opus,2026-04-08
4389,reasoning,47.7,gpt-3.5-turbo,2026-04-08
4390,reasoning,5.9,gpt-4-turbo,2026-04-08
4391,reasoning,38.12,gpt-4,2026-04-08
4392,reasoning,46.74,gpt-4,2026-04-08
4393,reasoning,29.7,gpt-3.5-turbo,2026-04-08
4394,knowledge,60.27,gpt-3.5-turbo,2026-04-08
4395,knowledge,44.7,gpt-4,2026-04-08
4396,knowledge,55.25,gpt-4,2026-04-08
4397,knowledge,26.49,gpt-3.5-turbo,2026-04-08
4398,knowledge,55.0,gpt-4,2026-04-08
4399,knowledge,57.59,claude-3-opus,2026-04-08
4400,knowledge,76.41,gpt-4-turbo,2026-04-08
4401,knowledge,78.08,claude-3-opus,2026-04-08
4402,knowledge,80.13,gpt-3.5-turbo,2026-04-08
4403,code,19.1,gpt-3.5-turbo,2026-04-08
4404,code,85.35,claude-3-opus,2026-04-08
4405,code,87.37,gpt-3.5-turbo,2026-04-08
4406,code,57.76,claude-3-opus,2026-04-08
4407,code,53.52,gpt-4,2026-04-08
4408,code,77.67,claude-3-opus,2026-04-08
4409,instruction_following,48.11,gpt-3.5-turbo,2026-04-08
4410,instruction_following,74.68,claude-3-opus,2026-04-08
4411,instruction_following,76.59,gpt-4-turbo,2026-04-08
4412,instruction_following,46.14,claude-3-opus,2026-04-08
4413,instruction_following,85.7,gpt-4-turbo,2026-04-08
4414,instruction_following,44.26,gpt-3.5-turbo,2026-04-08
4415,instruction_following,81.81,claude-3-opus,2026-04-08
4416,instruction_following,71.65,gpt-4-turbo,2026-04-08
4417,instruction_following,54.35,gpt-3.5-turbo,2026-04-08
4418,instruction_following,73.2,gpt-4,2026-04-08
4419,instruction_following,61.73,gpt-4-turbo,2026-04-08
4420,instruction_following,66.89,claude-3-opus,2026-04-08
4421,instruction_following,80.6,claude-3-opus,2026-04-08
4422,instruction_following,71.5,gpt-4,2026-04-08
4423,tool_calling,53.65,claude-3-opus,2026-04-08
4424,tool_calling,19.44,gpt-3.5-turbo,2026-04-08
4425,tool_calling,43.94,gpt-4-turbo,2026-04-08
4426,tool_calling,64.44,gpt-3.5-turbo,2026-04-08
4427,tool_calling,40.43,gpt-4,2026-04-08
4428,tool_calling,26.35,gpt-3.5-turbo,2026-04-08
4429,tool_calling,67.18,gpt-4-turbo,2026-04-08
4430,tool_calling,65.85,gpt-4,2026-04-08
4431,tool_calling,38.34,claude-3-opus,2026-04-08
4432,tool_calling,66.54,claude-3-opus,2026-04-08
4433,tool_calling,39.97,gpt-4-turbo,2026-04-08
4434,tool_calling,63.81,gpt-4,2026-04-08
4435,tool_calling,43.94,gpt-4-turbo,2026-04-08
4436,tool_calling,86.71,claude-3-opus,2026-04-08
4437,reasoning,4.75,claude-3-opus,2026-04-09
4438,reasoning,44.87,claude-3-opus,2026-04-09
4439,reasoning,32.83,claude-3-opus,2026-04-09
4440,reasoning,35.41,gpt-4,2026-04-09
4441,reasoning,79.67,gpt-4-turbo,2026-04-09
4442,reasoning,24.93,gpt-4,2026-04-09
4443,reasoning,66.08,claude-3-opus,2026-04-09
4444,reasoning,26.99,gpt-4,2026-04-09
4445,reasoning,39.9,claude-3-opus,2026-04-09
4446,reasoning,31.07,gpt-4-turbo,2026-04-09
4447,reasoning,2.33,claude-3-opus,2026-04-09
4448,reasoning,27.47,gpt-4-turbo,2026-04-09
